listing_id,modelo,completitud_informativa,calidad_presentacion,diferenciadores_amenidades,transparencia_precio,corregimiento,tipo_inmueble,price_usd,descripcion_fuente
142100,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,2450400,completa
142139,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,2752000,completa
142140,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,1064784,completa
142141,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,1616500,completa
142142,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,342888,completa
142143,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,349373,completa
142144,gemini-3.1-flash-lite,5,5,4,5,San Francisco,Apartamentos,341856,completa
142145,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,710000,completa
142151,gemini-3.1-flash-lite,5,4,5,5,San Francisco,Apartamentos,436000,completa
142152,gemini-3.1-flash-lite,5,4,4,5,San Francisco,Apartamentos,1275000,completa
142171,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,415000,completa
142172,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,350000,completa
142177,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,1106450,completa
142178,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,1178775,completa
142179,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,1203275,completa
142180,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,790000,completa
142183,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,440000,completa
142191,gemini-3.1-flash-lite,5,5,5,2,San Francisco,Apartamentos,419000,completa
142192,gemini-3.1-flash-lite,5,5,5,2,San Francisco,Apartamentos,357850,completa
142198,gemini-3.1-flash-lite,5,5,4,5,San Francisco,Apartamentos,1175706,completa
142199,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,633882,completa
142206,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,330000,completa
142221,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,3202880,completa
142222,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,3228015,completa
142223,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,2457152,completa
142224,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,1325000,completa
142234,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,280000,completa
142254,gemini-3.1-flash-lite,5,5,4,5,San Francisco,Apartamentos,250000,completa
142255,gemini-3.1-flash-lite,5,5,4,5,San Francisco,Apartamentos,280000,completa
142291,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,520000,completa
142294,gemini-3.1-flash-lite,5,5,5,2,San Francisco,Apartamentos,1505000,completa
142298,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,1800000,completa
142321,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,525000,completa
142374,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,449000,completa
142376,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,3900000,completa
142382,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,684613,completa
142383,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,503196,completa
142384,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,496478,completa
142393,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,221000,completa
142403,gemini-3.1-flash-lite,5,5,4,1,San Francisco,Apartamentos,1580000,completa
142404,gemini-3.1-flash-lite,5,4,5,1,San Francisco,Apartamentos,565000,completa
142405,gemini-3.1-flash-lite,5,3,3,5,San Francisco,Apartamentos,428000,completa
142478,gemini-3.1-flash-lite,5,5,5,2,San Francisco,Apartamentos,398800,completa
142479,gemini-3.1-flash-lite,5,5,5,2,San Francisco,Apartamentos,290020,completa
143438,gemini-3.1-flash-lite,5,5,5,1,San Francisco,Apartamentos,930000,completa
143452,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,500000,completa
143425,gemini-3.1-flash-lite,4,4,3,1,San Francisco,Apartamentos,215000,completa
143391,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,264700,completa
143323,gemini-3.1-flash-lite,2,3,2,1,San Francisco,Apartamentos,315000,completa
143332,gemini-3.1-flash-lite,5,5,4,5,San Francisco,Apartamentos,246500,completa
143329,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,437100,completa
143387,gemini-3.1-flash-lite,3,4,3,1,San Francisco,Apartamentos,386000,completa
143388,gemini-3.1-flash-lite,4,5,4,1,San Francisco,Apartamentos,390000,completa
143328,gemini-3.1-flash-lite,5,5,4,5,San Francisco,Apartamentos,386100,completa
143299,gemini-3.1-flash-lite,5,5,5,1,San Francisco,Apartamentos,335200,completa
143300,gemini-3.1-flash-lite,4,4,5,1,San Francisco,Apartamentos,357300,completa
143189,gemini-3.1-flash-lite,5,5,5,1,San Francisco,Apartamentos,1,completa
136219,gemini-3.1-flash-lite,3,4,3,1,San Francisco,Apartamentos,364000,completa
139674,gemini-3.1-flash-lite,2,3,1,1,San Francisco,Apartamentos,152000,completa
143088,gemini-3.1-flash-lite,4,5,4,1,San Francisco,Apartamentos,750000,completa
143086,gemini-3.1-flash-lite,4,4,2,1,San Francisco,Apartamentos,175000,completa
143083,gemini-3.1-flash-lite,5,5,4,1,San Francisco,Apartamentos,700000,completa
143081,gemini-3.1-flash-lite,5,5,4,2,San Francisco,Apartamentos,1500000,completa
142801,gemini-3.1-flash-lite,4,4,3,1,San Francisco,Apartamentos,850000,completa
142796,gemini-3.1-flash-lite,4,5,4,1,San Francisco,Apartamentos,750000,completa
142786,gemini-3.1-flash-lite,4,4,3,2,San Francisco,Apartamentos,280000,completa
142773,gemini-3.1-flash-lite,5,5,5,1,San Francisco,Apartamentos,280208,completa
142772,gemini-3.1-flash-lite,4,4,5,1,San Francisco,Apartamentos,202300,completa
142771,gemini-3.1-flash-lite,4,4,5,1,San Francisco,Apartamentos,240896,completa
142819,gemini-3.1-flash-lite,4,4,3,1,San Francisco,Apartamentos,180000,completa
142820,gemini-3.1-flash-lite,4,4,3,1,San Francisco,Apartamentos,160000,completa
142894,gemini-3.1-flash-lite,5,4,5,1,San Francisco,Apartamentos,165000,completa
142906,gemini-3.1-flash-lite,5,5,4,1,San Francisco,Apartamentos,580000,completa
142806,gemini-3.1-flash-lite,5,4,4,1,San Francisco,Apartamentos,530000,completa
142784,gemini-3.1-flash-lite,4,3,3,1,San Francisco,Apartamentos,590000,completa
142777,gemini-3.1-flash-lite,4,5,4,1,San Francisco,Apartamentos,390000,completa
142776,gemini-3.1-flash-lite,3,4,3,1,San Francisco,Apartamentos,386000,completa
142761,gemini-3.1-flash-lite,5,5,4,1,San Francisco,Apartamentos,715000,completa
142562,gemini-3.1-flash-lite,5,5,5,1,San Francisco,Apartamentos,350000,completa
142673,gemini-3.1-flash-lite,5,5,5,1,San Francisco,Apartamentos,330000,completa
142652,gemini-3.1-flash-lite,5,5,5,1,San Francisco,Apartamentos,900000,completa
142590,gemini-3.1-flash-lite,5,5,5,1,San Francisco,Apartamentos,379000,completa
142569,gemini-3.1-flash-lite,5,5,5,1,San Francisco,Apartamentos,320000,completa
142818,gemini-3.1-flash-lite,4,4,4,1,San Francisco,Apartamentos,950000,completa
142846,gemini-3.1-flash-lite,5,5,4,1,San Francisco,Apartamentos,330000,completa
142876,gemini-3.1-flash-lite,4,4,4,1,San Francisco,Apartamentos,310000,completa
142887,gemini-3.1-flash-lite,5,4,5,1,San Francisco,Apartamentos,810000,completa
142893,gemini-3.1-flash-lite,4,4,3,1,San Francisco,Apartamentos,225000,completa
142979,gemini-3.1-flash-lite,5,5,4,1,San Francisco,Apartamentos,650000,completa
142493,gemini-3.1-flash-lite,5,5,4,5,San Francisco,Apartamentos,1200000,completa
142519,gemini-3.1-flash-lite,5,5,4,5,San Francisco,Apartamentos,570000,completa
142523,gemini-3.1-flash-lite,2,2,1,1,San Francisco,Apartamentos,320000,preview
142481,gemini-3.1-flash-lite,5,5,4,5,San Francisco,Apartamentos,1200000,completa
139934,gemini-3.1-flash-lite,5,5,3,1,San Francisco,Apartamentos,440000,completa
139879,gemini-3.1-flash-lite,2,2,1,1,San Francisco,Apartamentos,140000,preview
139880,gemini-3.1-flash-lite,2,2,1,1,San Francisco,Apartamentos,185000,preview
139928,gemini-3.1-flash-lite,5,5,4,1,San Francisco,Apartamentos,605000,completa
139753,gemini-3.1-flash-lite,5,5,3,1,San Francisco,Apartamentos,300000,completa
139807,gemini-3.1-flash-lite,5,4,3,1,San Francisco,Apartamentos,430000,completa
139703,gemini-3.1-flash-lite,3,2,1,1,San Francisco,Apartamentos,155000,completa
139729,gemini-3.1-flash-lite,5,5,4,5,San Francisco,Apartamentos,230000,completa
139730,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,665000,completa
139738,gemini-3.1-flash-lite,5,5,3,5,San Francisco,Apartamentos,240000,completa
139656,gemini-3.1-flash-lite,5,5,4,5,San Francisco,Apartamentos,570000,completa
143014,gemini-3.1-flash-lite,5,5,3,5,San Francisco,Apartamentos,270000,completa
143022,gemini-3.1-flash-lite,4,4,4,1,San Francisco,Apartamentos,350000,completa
138557,gemini-3.1-flash-lite,5,4,4,3,San Francisco,Apartamentos,310000,completa
136860,gemini-3.1-flash-lite,4,5,3,5,San Francisco,Apartamentos,250000,completa
136342,gemini-3.1-flash-lite,5,5,4,1,San Francisco,Apartamentos,165000,completa
137102,gemini-3.1-flash-lite,5,5,5,4,San Francisco,Apartamentos,189000,completa
137061,gemini-3.1-flash-lite,5,5,4,5,San Francisco,Apartamentos,330000,completa
143056,gemini-3.1-flash-lite,5,5,4,1,San Francisco,Apartamentos,210000,completa
143054,gemini-3.1-flash-lite,5,4,5,2,San Francisco,Apartamentos,246600,completa
143051,gemini-3.1-flash-lite,3,4,3,5,San Francisco,Apartamentos,440000,completa
143047,gemini-3.1-flash-lite,3,3,3,1,San Francisco,Apartamentos,1430000,completa
138129,gemini-3.1-flash-lite,5,5,5,1,San Francisco,Apartamentos,320000,completa
137031,gemini-3.1-flash-lite,4,5,5,1,San Francisco,Apartamentos,3999000,completa
136034,gemini-3.1-flash-lite,5,5,5,1,San Francisco,Apartamentos,379000,completa
136057,gemini-3.1-flash-lite,5,5,4,5,San Francisco,Apartamentos,250000,completa
138029,gemini-3.1-flash-lite,5,4,5,1,San Francisco,Apartamentos,910000,completa
137766,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,220000,completa
137318,gemini-3.1-flash-lite,4,4,5,1,San Francisco,Apartamentos,913400,completa
137314,gemini-3.1-flash-lite,4,3,5,1,San Francisco,Apartamentos,1530600,completa
137276,gemini-3.1-flash-lite,5,5,4,1,San Francisco,Apartamentos,1320000,completa
137227,gemini-3.1-flash-lite,2,4,1,1,San Francisco,Apartamentos,382800,preview
137228,gemini-3.1-flash-lite,2,3,1,1,San Francisco,Apartamentos,237600,preview
137229,gemini-3.1-flash-lite,2,3,1,1,San Francisco,Apartamentos,349800,preview
137225,gemini-3.1-flash-lite,2,3,1,1,San Francisco,Apartamentos,267300,preview
137226,gemini-3.1-flash-lite,2,3,1,1,San Francisco,Apartamentos,237600,preview
137230,gemini-3.1-flash-lite,2,3,1,1,San Francisco,Apartamentos,376200,preview
137161,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,241000,completa
137142,gemini-3.1-flash-lite,4,5,4,1,San Francisco,Apartamentos,335000,completa
137071,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,320742,completa
137065,gemini-3.1-flash-lite,4,4,3,1,San Francisco,Apartamentos,290000,completa
137063,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,359000,completa
136978,gemini-3.1-flash-lite,4,5,3,1,San Francisco,Apartamentos,420000,completa
136971,gemini-3.1-flash-lite,5,5,4,5,San Francisco,Apartamentos,490000,completa
136944,gemini-3.1-flash-lite,4,4,3,1,San Francisco,Apartamentos,240000,completa
136950,gemini-3.1-flash-lite,5,5,4,5,San Francisco,Apartamentos,499000,completa
136959,gemini-3.1-flash-lite,5,5,4,1,San Francisco,Apartamentos,500000,completa
136960,gemini-3.1-flash-lite,5,5,5,1,San Francisco,Apartamentos,225000,completa
136859,gemini-3.1-flash-lite,5,5,5,1,San Francisco,Apartamentos,1400000,completa
136824,gemini-3.1-flash-lite,4,5,4,1,San Francisco,Apartamentos,963870,completa
136792,gemini-3.1-flash-lite,5,4,5,2,San Francisco,Apartamentos,285000,completa
136750,gemini-3.1-flash-lite,5,5,3,5,San Francisco,Apartamentos,185000,completa
136752,gemini-3.1-flash-lite,5,4,5,5,San Francisco,Apartamentos,131000,completa
136678,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,180926,completa
137659,gemini-3.1-flash-lite,4,5,5,1,San Francisco,Apartamentos,454500,completa
136591,gemini-3.1-flash-lite,5,5,4,5,San Francisco,Apartamentos,105000,completa
136559,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,225896,completa
136567,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,185530,completa
136529,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,1021929,completa
136457,gemini-3.1-flash-lite,4,3,3,5,San Francisco,Apartamentos,349000,preview
136415,gemini-3.1-flash-lite,4,5,3,1,San Francisco,Apartamentos,195000,completa
136401,gemini-3.1-flash-lite,5,5,4,5,San Francisco,Apartamentos,195000,completa
136386,gemini-3.1-flash-lite,4,5,4,1,San Francisco,Apartamentos,190000,completa
136311,gemini-3.1-flash-lite,5,5,4,5,San Francisco,Apartamentos,220000,completa
136230,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,1400000,completa
136229,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,480000,completa
136187,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,200000,completa
136002,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,180926,completa
136037,gemini-3.1-flash-lite,4,4,5,5,San Francisco,Apartamentos,196000,completa
138853,gemini-3.1-flash-lite,4,4,3,1,San Francisco,Apartamentos,201150,completa
135958,gemini-3.1-flash-lite,4,5,5,2,San Francisco,Apartamentos,270000,completa
135924,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,176800,completa
135965,gemini-3.1-flash-lite,5,5,3,5,San Francisco,Apartamentos,440000,preview
135902,gemini-3.1-flash-lite,4,5,3,5,San Francisco,Apartamentos,189000,completa
135903,gemini-3.1-flash-lite,4,5,3,5,San Francisco,Apartamentos,288000,completa
135692,gemini-3.1-flash-lite,5,5,4,5,San Francisco,Apartamentos,320000,completa
135725,gemini-3.1-flash-lite,5,5,4,5,San Francisco,Apartamentos,427000,completa
135759,gemini-3.1-flash-lite,5,5,4,5,San Francisco,Apartamentos,340000,completa
135813,gemini-3.1-flash-lite,5,5,3,5,San Francisco,Apartamentos,345000,completa
133085,gemini-3.1-flash-lite,5,4,5,1,San Francisco,Apartamentos,280000,completa
130699,gemini-3.1-flash-lite,5,4,5,1,San Francisco,Apartamentos,265650,completa
138697,gemini-3.1-flash-lite,4,3,3,1,San Francisco,Apartamentos,199000,completa
143330,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,386600,completa
143190,gemini-3.1-flash-lite,5,5,5,1,San Francisco,Apartamentos,1,completa
142815,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,210000,completa
142823,gemini-3.1-flash-lite,4,5,4,5,San Francisco,Apartamentos,280000,completa
142860,gemini-3.1-flash-lite,5,4,5,5,San Francisco,Apartamentos,765000,completa
142861,gemini-3.1-flash-lite,5,4,5,5,San Francisco,Apartamentos,981400,completa
142862,gemini-3.1-flash-lite,5,4,4,5,San Francisco,Apartamentos,480240,completa
142892,gemini-3.1-flash-lite,4,5,4,1,San Francisco,Apartamentos,665000,completa
136840,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,191500,completa
136687,gemini-3.1-flash-lite,5,4,5,5,San Francisco,Apartamentos,896000,completa
136373,gemini-3.1-flash-lite,4,4,5,5,San Francisco,Apartamentos,277000,completa
143440,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,161400,completa
143418,gemini-3.1-flash-lite,4,5,4,5,San Francisco,Apartamentos,195400,completa
143417,gemini-3.1-flash-lite,5,5,4,5,San Francisco,Apartamentos,163600,completa
143416,gemini-3.1-flash-lite,5,5,4,5,San Francisco,Apartamentos,197900,completa
143415,gemini-3.1-flash-lite,5,5,4,5,San Francisco,Apartamentos,146000,completa
143148,gemini-3.1-flash-lite,4,5,5,1,San Francisco,Apartamentos,1,completa
143331,gemini-3.1-flash-lite,5,5,4,5,San Francisco,Apartamentos,157900,completa
143169,gemini-3.1-flash-lite,5,5,5,1,San Francisco,Apartamentos,1,completa
143168,gemini-3.1-flash-lite,5,5,5,1,San Francisco,Apartamentos,1,completa
143302,gemini-3.1-flash-lite,5,5,5,1,San Francisco,Apartamentos,398200,completa
143171,gemini-3.1-flash-lite,5,5,5,1,San Francisco,Apartamentos,1,completa
143123,gemini-3.1-flash-lite,4,5,5,1,San Francisco,Apartamentos,1,completa
